"","Units","scenario","year","market","value"
"3467","1990$/tC","2. BIODIV30",2050,"South KoreaCO2_LUC",197.874
"3468","1990$/tC","2. BIODIV30",2050,"Southeast AsiaCO2",861.661
"3469","1990$/tC","2. BIODIV30",2050,"Southeast AsiaCO2_LUC",172.332
"3470","1990$/tC","2. BIODIV30",2050,"TaiwanCO2",736.383
"3471","1990$/tC","2. BIODIV30",2050,"USACO2",786.084
"3472","1990$/tC","2. BIODIV30",2050,"USACO2_LUC",157.217
"3473","1990$/tC","2. BIODIV30",2055,"Africa_EasternCO2",985.583
"3474","1990$/tC","2. BIODIV30",2055,"Africa_EasternCO2_LUC",246.396
"3475","1990$/tC","2. BIODIV30",2055,"Africa_NorthernCO2",1067.35
"3476","1990$/tC","2. BIODIV30",2055,"Africa_NorthernCO2_LUC",266.838
"3477","1990$/tC","2. BIODIV30",2055,"Africa_SouthernCO2",1016.19
"3478","1990$/tC","2. BIODIV30",2055,"Africa_SouthernCO2_LUC",254.047
"3479","1990$/tC","2. BIODIV30",2055,"Africa_WesternCO2",1076.17
"3480","1990$/tC","2. BIODIV30",2055,"Africa_WesternCO2_LUC",269.043
"3481","1990$/tC","2. BIODIV30",2055,"ArgentinaCO2",722.298
"3482","1990$/tC","2. BIODIV30",2055,"ArgentinaCO2_LUC",180.575
"3483","1990$/tC","2. BIODIV30",2055,"Australia_NZCO2",767.189
"3484","1990$/tC","2. BIODIV30",2055,"Australia_NZCO2_LUC",191.797
"3485","1990$/tC","2. BIODIV30",2055,"BrazilCO2",616.091
"3486","1990$/tC","2. BIODIV30",2055,"BrazilCO2_LUC",154.023
"3487","1990$/tC","2. BIODIV30",2055,"CanadaCO2",744.482
"3488","1990$/tC","2. BIODIV30",2055,"CanadaCO2_LUC",186.12
"3489","1990$/tC","2. BIODIV30",2055,"Central America and CaribbeanCO2",735.283
"3490","1990$/tC","2. BIODIV30",2055,"Central America and CaribbeanCO2_LUC",183.821
"3491","1990$/tC","2. BIODIV30",2055,"Central AsiaCO2",942.857
"3492","1990$/tC","2. BIODIV30",2055,"Central AsiaCO2_LUC",235.714
"3493","1990$/tC","2. BIODIV30",2055,"ChinaCO2",891.838
"3494","1990$/tC","2. BIODIV30",2055,"ChinaCO2_LUC",222.96
"3495","1990$/tC","2. BIODIV30",2055,"ColombiaCO2",688.295
"3496","1990$/tC","2. BIODIV30",2055,"ColombiaCO2_LUC",172.074
"3497","1990$/tC","2. BIODIV30",2055,"EU-12CO2",779.848
"3498","1990$/tC","2. BIODIV30",2055,"EU-15CO2",772.971
"3499","1990$/tC","2. BIODIV30",2055,"EUCO2_LUC",194.962
"3500","1990$/tC","2. BIODIV30",2055,"Europe_EasternCO2",1040.83
"3501","1990$/tC","2. BIODIV30",2055,"Europe_EasternCO2_LUC",260.207
"3502","1990$/tC","2. BIODIV30",2055,"Europe_Non_EUCO2",1023.59
"3503","1990$/tC","2. BIODIV30",2055,"Europe_Non_EUCO2_LUC",255.897
"3504","1990$/tC","2. BIODIV30",2055,"European Free Trade AssociationCO2",624.019
"3505","1990$/tC","2. BIODIV30",2055,"European Free Trade AssociationCO2_LUC",156.005
"3506","1990$/tC","2. BIODIV30",2055,"IndiaCO2",943.893
"3507","1990$/tC","2. BIODIV30",2055,"IndiaCO2_LUC",235.973
"3508","1990$/tC","2. BIODIV30",2055,"IndonesiaCO2",834.438
"3509","1990$/tC","2. BIODIV30",2055,"IndonesiaCO2_LUC",208.61
"3510","1990$/tC","2. BIODIV30",2055,"JapanCO2",692.726
"3511","1990$/tC","2. BIODIV30",2055,"JapanCO2_LUC",173.182
"3512","1990$/tC","2. BIODIV30",2055,"MexicoCO2",695.23
"3513","1990$/tC","2. BIODIV30",2055,"MexicoCO2_LUC",173.807
"3514","1990$/tC","2. BIODIV30",2055,"Middle EastCO2",953.111
"3515","1990$/tC","2. BIODIV30",2055,"Middle EastCO2_LUC",238.278
"3516","1990$/tC","2. BIODIV30",2055,"PakistanCO2",1087.99
"3517","1990$/tC","2. BIODIV30",2055,"PakistanCO2_LUC",271.997
"3518","1990$/tC","2. BIODIV30",2055,"RussiaCO2",856.059
"3519","1990$/tC","2. BIODIV30",2055,"RussiaCO2_LUC",214.015
"3520","1990$/tC","2. BIODIV30",2055,"South AfricaCO2",930.762
"3521","1990$/tC","2. BIODIV30",2055,"South AfricaCO2_LUC",232.69
"3522","1990$/tC","2. BIODIV30",2055,"South America_NorthernCO2",1012.09
"3523","1990$/tC","2. BIODIV30",2055,"South America_NorthernCO2_LUC",253.022
"3524","1990$/tC","2. BIODIV30",2055,"South America_SouthernCO2",833.594
"3525","1990$/tC","2. BIODIV30",2055,"South America_SouthernCO2_LUC",208.398
"3526","1990$/tC","2. BIODIV30",2055,"South AsiaCO2",1086.46
"3527","1990$/tC","2. BIODIV30",2055,"South AsiaCO2_LUC",271.616
"3528","1990$/tC","2. BIODIV30",2055,"South KoreaCO2",854.514
"3529","1990$/tC","2. BIODIV30",2055,"South KoreaCO2_LUC",213.628
"3530","1990$/tC","2. BIODIV30",2055,"Southeast AsiaCO2",841.236
"3531","1990$/tC","2. BIODIV30",2055,"Southeast AsiaCO2_LUC",210.309
"3532","1990$/tC","2. BIODIV30",2055,"TaiwanCO2",753.757
"3533","1990$/tC","2. BIODIV30",2055,"USACO2",743.845
"3534","1990$/tC","2. BIODIV30",2055,"USACO2_LUC",185.961
"3535","1990$/tC","2. BIODIV30",2060,"Africa_EasternCO2",1057.49
"3536","1990$/tC","2. BIODIV30",2060,"Africa_EasternCO2_LUC",317.248
"3537","1990$/tC","2. BIODIV30",2060,"Africa_NorthernCO2",1130.5
"3538","1990$/tC","2. BIODIV30",2060,"Africa_NorthernCO2_LUC",339.151
"3539","1990$/tC","2. BIODIV30",2060,"Africa_SouthernCO2",1076.67
"3540","1990$/tC","2. BIODIV30",2060,"Africa_SouthernCO2_LUC",323
"3541","1990$/tC","2. BIODIV30",2060,"Africa_WesternCO2",1117.4
"3542","1990$/tC","2. BIODIV30",2060,"Africa_WesternCO2_LUC",335.219
"3543","1990$/tC","2. BIODIV30",2060,"ArgentinaCO2",782.485
"3544","1990$/tC","2. BIODIV30",2060,"ArgentinaCO2_LUC",234.745
"3545","1990$/tC","2. BIODIV30",2060,"Australia_NZCO2",859.415
"3546","1990$/tC","2. BIODIV30",2060,"Australia_NZCO2_LUC",257.825
"3547","1990$/tC","2. BIODIV30",2060,"BrazilCO2",656.951
"3548","1990$/tC","2. BIODIV30",2060,"BrazilCO2_LUC",197.085
"3549","1990$/tC","2. BIODIV30",2060,"CanadaCO2",812.754
"3550","1990$/tC","2. BIODIV30",2060,"CanadaCO2_LUC",243.826
"3551","1990$/tC","2. BIODIV30",2060,"Central America and CaribbeanCO2",796.172
"3552","1990$/tC","2. BIODIV30",2060,"Central America and CaribbeanCO2_LUC",238.852
"3553","1990$/tC","2. BIODIV30",2060,"Central AsiaCO2",986.051
"3554","1990$/tC","2. BIODIV30",2060,"Central AsiaCO2_LUC",295.815
"3555","1990$/tC","2. BIODIV30",2060,"ChinaCO2",876.155
"3556","1990$/tC","2. BIODIV30",2060,"ChinaCO2_LUC",262.847
"3557","1990$/tC","2. BIODIV30",2060,"ColombiaCO2",712.636
"3558","1990$/tC","2. BIODIV30",2060,"ColombiaCO2_LUC",213.791
"3559","1990$/tC","2. BIODIV30",2060,"EU-12CO2",853.206
"3560","1990$/tC","2. BIODIV30",2060,"EU-15CO2",844.89
"3561","1990$/tC","2. BIODIV30",2060,"EUCO2_LUC",255.962
"3562","1990$/tC","2. BIODIV30",2060,"Europe_EasternCO2",1093.82
"3563","1990$/tC","2. BIODIV30",2060,"Europe_EasternCO2_LUC",328.145
"3564","1990$/tC","2. BIODIV30",2060,"Europe_Non_EUCO2",1055.28
"3565","1990$/tC","2. BIODIV30",2060,"Europe_Non_EUCO2_LUC",316.583
"3566","1990$/tC","2. BIODIV30",2060,"European Free Trade AssociationCO2",685.385
"3567","1990$/tC","2. BIODIV30",2060,"European Free Trade AssociationCO2_LUC",205.615
"3568","1990$/tC","2. BIODIV30",2060,"IndiaCO2",983.508
"3569","1990$/tC","2. BIODIV30",2060,"IndiaCO2_LUC",295.053
"3570","1990$/tC","2. BIODIV30",2060,"IndonesiaCO2",850.684
"3571","1990$/tC","2. BIODIV30",2060,"IndonesiaCO2_LUC",255.205
"3572","1990$/tC","2. BIODIV30",2060,"JapanCO2",763.032
"3573","1990$/tC","2. BIODIV30",2060,"JapanCO2_LUC",228.91
"3574","1990$/tC","2. BIODIV30",2060,"MexicoCO2",743.893
"3575","1990$/tC","2. BIODIV30",2060,"MexicoCO2_LUC",223.168
"3576","1990$/tC","2. BIODIV30",2060,"Middle EastCO2",1028.47
"3577","1990$/tC","2. BIODIV30",2060,"Middle EastCO2_LUC",308.541
"3578","1990$/tC","2. BIODIV30",2060,"PakistanCO2",1130.06
"3579","1990$/tC","2. BIODIV30",2060,"PakistanCO2_LUC",339.017
"3580","1990$/tC","2. BIODIV30",2060,"RussiaCO2",919.589
"3581","1990$/tC","2. BIODIV30",2060,"RussiaCO2_LUC",275.877
"3582","1990$/tC","2. BIODIV30",2060,"South AfricaCO2",924.829
"3583","1990$/tC","2. BIODIV30",2060,"South AfricaCO2_LUC",277.449
"3584","1990$/tC","2. BIODIV30",2060,"South America_NorthernCO2",1059.6
"3585","1990$/tC","2. BIODIV30",2060,"South America_NorthernCO2_LUC",317.88
"3586","1990$/tC","2. BIODIV30",2060,"South America_SouthernCO2",896.669
"3587","1990$/tC","2. BIODIV30",2060,"South America_SouthernCO2_LUC",269.001
"3588","1990$/tC","2. BIODIV30",2060,"South AsiaCO2",1136.66
"3589","1990$/tC","2. BIODIV30",2060,"South AsiaCO2_LUC",340.998
"3590","1990$/tC","2. BIODIV30",2060,"South KoreaCO2",838.948
"3591","1990$/tC","2. BIODIV30",2060,"South KoreaCO2_LUC",251.685
"3592","1990$/tC","2. BIODIV30",2060,"Southeast AsiaCO2",913.986
"3593","1990$/tC","2. BIODIV30",2060,"Southeast AsiaCO2_LUC",274.196
"3594","1990$/tC","2. BIODIV30",2060,"TaiwanCO2",799.278
"3595","1990$/tC","2. BIODIV30",2060,"USACO2",740.116
"3596","1990$/tC","2. BIODIV30",2060,"USACO2_LUC",222.035
"3597","1990$/tC","2. BIODIV30",2065,"Africa_EasternCO2",1092.41
"3598","1990$/tC","2. BIODIV30",2065,"Africa_EasternCO2_LUC",382.345
"3599","1990$/tC","2. BIODIV30",2065,"Africa_NorthernCO2",1185.5
"3600","1990$/tC","2. BIODIV30",2065,"Africa_NorthernCO2_LUC",414.924
"3601","1990$/tC","2. BIODIV30",2065,"Africa_SouthernCO2",1083.5
"3602","1990$/tC","2. BIODIV30",2065,"Africa_SouthernCO2_LUC",379.225
"3603","1990$/tC","2. BIODIV30",2065,"Africa_WesternCO2",1144.16
"3604","1990$/tC","2. BIODIV30",2065,"Africa_WesternCO2_LUC",400.454
"3605","1990$/tC","2. BIODIV30",2065,"ArgentinaCO2",855.056
"3606","1990$/tC","2. BIODIV30",2065,"ArgentinaCO2_LUC",299.27
"3607","1990$/tC","2. BIODIV30",2065,"Australia_NZCO2",950.578
"3608","1990$/tC","2. BIODIV30",2065,"Australia_NZCO2_LUC",332.702
"3609","1990$/tC","2. BIODIV30",2065,"BrazilCO2",702.365
"3610","1990$/tC","2. BIODIV30",2065,"BrazilCO2_LUC",245.828
"3611","1990$/tC","2. BIODIV30",2065,"CanadaCO2",884.48
"3612","1990$/tC","2. BIODIV30",2065,"CanadaCO2_LUC",309.568
"3613","1990$/tC","2. BIODIV30",2065,"Central America and CaribbeanCO2",852.036
"3614","1990$/tC","2. BIODIV30",2065,"Central America and CaribbeanCO2_LUC",298.213
"3615","1990$/tC","2. BIODIV30",2065,"Central AsiaCO2",1035.62
"3616","1990$/tC","2. BIODIV30",2065,"Central AsiaCO2_LUC",362.467
"3617","1990$/tC","2. BIODIV30",2065,"ChinaCO2",888.93
"3618","1990$/tC","2. BIODIV30",2065,"ChinaCO2_LUC",311.126
"3619","1990$/tC","2. BIODIV30",2065,"ColombiaCO2",747.597
"3620","1990$/tC","2. BIODIV30",2065,"ColombiaCO2_LUC",261.659
"3621","1990$/tC","2. BIODIV30",2065,"EU-12CO2",927.446
"3622","1990$/tC","2. BIODIV30",2065,"EU-15CO2",899.454
"3623","1990$/tC","2. BIODIV30",2065,"EUCO2_LUC",324.606
"3624","1990$/tC","2. BIODIV30",2065,"Europe_EasternCO2",1161.17
"3625","1990$/tC","2. BIODIV30",2065,"Europe_EasternCO2_LUC",406.408
"3626","1990$/tC","2. BIODIV30",2065,"Europe_Non_EUCO2",1080.5
"3627","1990$/tC","2. BIODIV30",2065,"Europe_Non_EUCO2_LUC",378.176
"3628","1990$/tC","2. BIODIV30",2065,"European Free Trade AssociationCO2",726.281
"3629","1990$/tC","2. BIODIV30",2065,"European Free Trade AssociationCO2_LUC",254.198
"3630","1990$/tC","2. BIODIV30",2065,"IndiaCO2",1029.24
"3631","1990$/tC","2. BIODIV30",2065,"IndiaCO2_LUC",360.233
"3632","1990$/tC","2. BIODIV30",2065,"IndonesiaCO2",886.458
"3633","1990$/tC","2. BIODIV30",2065,"IndonesiaCO2_LUC",310.26
"3634","1990$/tC","2. BIODIV30",2065,"JapanCO2",823.869
"3635","1990$/tC","2. BIODIV30",2065,"JapanCO2_LUC",288.354
"3636","1990$/tC","2. BIODIV30",2065,"MexicoCO2",784.091
"3637","1990$/tC","2. BIODIV30",2065,"MexicoCO2_LUC",274.432
"3638","1990$/tC","2. BIODIV30",2065,"Middle EastCO2",1083.83
"3639","1990$/tC","2. BIODIV30",2065,"Middle EastCO2_LUC",379.341
"3640","1990$/tC","2. BIODIV30",2065,"PakistanCO2",1165.68
"3641","1990$/tC","2. BIODIV30",2065,"PakistanCO2_LUC",407.989
"3642","1990$/tC","2. BIODIV30",2065,"RussiaCO2",942.702
"3643","1990$/tC","2. BIODIV30",2065,"RussiaCO2_LUC",329.946
"3644","1990$/tC","2. BIODIV30",2065,"South AfricaCO2",962.977
"3645","1990$/tC","2. BIODIV30",2065,"South AfricaCO2_LUC",337.042
"3646","1990$/tC","2. BIODIV30",2065,"South America_NorthernCO2",1121.56
"3647","1990$/tC","2. BIODIV30",2065,"South America_NorthernCO2_LUC",392.547
"3648","1990$/tC","2. BIODIV30",2065,"South America_SouthernCO2",934.842
"3649","1990$/tC","2. BIODIV30",2065,"South America_SouthernCO2_LUC",327.195
"3650","1990$/tC","2. BIODIV30",2065,"South AsiaCO2",1169.5
"3651","1990$/tC","2. BIODIV30",2065,"South AsiaCO2_LUC",409.325
"3652","1990$/tC","2. BIODIV30",2065,"South KoreaCO2",867.368
"3653","1990$/tC","2. BIODIV30",2065,"South KoreaCO2_LUC",303.579
"3654","1990$/tC","2. BIODIV30",2065,"Southeast AsiaCO2",975.326
"3655","1990$/tC","2. BIODIV30",2065,"Southeast AsiaCO2_LUC",341.364
"3656","1990$/tC","2. BIODIV30",2065,"TaiwanCO2",842.737
"3657","1990$/tC","2. BIODIV30",2065,"USACO2",767.197
"3658","1990$/tC","2. BIODIV30",2065,"USACO2_LUC",268.519
"3659","1990$/tC","2. BIODIV30",2070,"Africa_EasternCO2",1125.49
"3660","1990$/tC","2. BIODIV30",2070,"Africa_EasternCO2_LUC",450.195
"3661","1990$/tC","2. BIODIV30",2070,"Africa_NorthernCO2",1245.68
"3662","1990$/tC","2. BIODIV30",2070,"Africa_NorthernCO2_LUC",498.274
"3663","1990$/tC","2. BIODIV30",2070,"Africa_SouthernCO2",1134.44
"3664","1990$/tC","2. BIODIV30",2070,"Africa_SouthernCO2_LUC",453.777
"3665","1990$/tC","2. BIODIV30",2070,"Africa_WesternCO2",1174.84
"3666","1990$/tC","2. BIODIV30",2070,"Africa_WesternCO2_LUC",469.936
"3667","1990$/tC","2. BIODIV30",2070,"ArgentinaCO2",916.612
"3668","1990$/tC","2. BIODIV30",2070,"ArgentinaCO2_LUC",366.645
"3669","1990$/tC","2. BIODIV30",2070,"Australia_NZCO2",1004.13
"3670","1990$/tC","2. BIODIV30",2070,"Australia_NZCO2_LUC",401.652
"3671","1990$/tC","2. BIODIV30",2070,"BrazilCO2",732.357
"3672","1990$/tC","2. BIODIV30",2070,"BrazilCO2_LUC",292.943
"3673","1990$/tC","2. BIODIV30",2070,"CanadaCO2",946.784
"3674","1990$/tC","2. BIODIV30",2070,"CanadaCO2_LUC",378.714
"3675","1990$/tC","2. BIODIV30",2070,"Central America and CaribbeanCO2",904.039
"3676","1990$/tC","2. BIODIV30",2070,"Central America and CaribbeanCO2_LUC",361.616
"3677","1990$/tC","2. BIODIV30",2070,"Central AsiaCO2",1068.33
"3678","1990$/tC","2. BIODIV30",2070,"Central AsiaCO2_LUC",427.333
"3679","1990$/tC","2. BIODIV30",2070,"ChinaCO2",924.205
"3680","1990$/tC","2. BIODIV30",2070,"ChinaCO2_LUC",369.682
"3681","1990$/tC","2. BIODIV30",2070,"ColombiaCO2",780.49
"3682","1990$/tC","2. BIODIV30",2070,"ColombiaCO2_LUC",312.196
"3683","1990$/tC","2. BIODIV30",2070,"EU-12CO2",999.798
"3684","1990$/tC","2. BIODIV30",2070,"EU-15CO2",951.05
"3685","1990$/tC","2. BIODIV30",2070,"EUCO2_LUC",399.919
"3686","1990$/tC","2. BIODIV30",2070,"Europe_EasternCO2",1217.96
"3687","1990$/tC","2. BIODIV30",2070,"Europe_EasternCO2_LUC",487.185
"3688","1990$/tC","2. BIODIV30",2070,"Europe_Non_EUCO2",1100.48
"3689","1990$/tC","2. BIODIV30",2070,"Europe_Non_EUCO2_LUC",440.193
"3690","1990$/tC","2. BIODIV30",2070,"European Free Trade AssociationCO2",767.566
"3691","1990$/tC","2. BIODIV30",2070,"European Free Trade AssociationCO2_LUC",307.026
"3692","1990$/tC","2. BIODIV30",2070,"IndiaCO2",1068.4
"3693","1990$/tC","2. BIODIV30",2070,"IndiaCO2_LUC",427.361
"3694","1990$/tC","2. BIODIV30",2070,"IndonesiaCO2",903.827
"3695","1990$/tC","2. BIODIV30",2070,"IndonesiaCO2_LUC",361.531
"3696","1990$/tC","2. BIODIV30",2070,"JapanCO2",857.267
"3697","1990$/tC","2. BIODIV30",2070,"JapanCO2_LUC",342.907
"3698","1990$/tC","2. BIODIV30",2070,"MexicoCO2",814.336
"3699","1990$/tC","2. BIODIV30",2070,"MexicoCO2_LUC",325.734
"3700","1990$/tC","2. BIODIV30",2070,"Middle EastCO2",1126.98
"3701","1990$/tC","2. BIODIV30",2070,"Middle EastCO2_LUC",450.793
"3702","1990$/tC","2. BIODIV30",2070,"PakistanCO2",1190.59
"3703","1990$/tC","2. BIODIV30",2070,"PakistanCO2_LUC",476.235
"3704","1990$/tC","2. BIODIV30",2070,"RussiaCO2",949.785
"3705","1990$/tC","2. BIODIV30",2070,"RussiaCO2_LUC",379.914
"3706","1990$/tC","2. BIODIV30",2070,"South AfricaCO2",1000.98
"3707","1990$/tC","2. BIODIV30",2070,"South AfricaCO2_LUC",400.393
"3708","1990$/tC","2. BIODIV30",2070,"South America_NorthernCO2",1090.72
"3709","1990$/tC","2. BIODIV30",2070,"South America_NorthernCO2_LUC",436.288
"3710","1990$/tC","2. BIODIV30",2070,"South America_SouthernCO2",974.713
"3711","1990$/tC","2. BIODIV30",2070,"South America_SouthernCO2_LUC",389.885
"3712","1990$/tC","2. BIODIV30",2070,"South AsiaCO2",1173.96
"3713","1990$/tC","2. BIODIV30",2070,"South AsiaCO2_LUC",469.585
"3714","1990$/tC","2. BIODIV30",2070,"South KoreaCO2",898.799
"3715","1990$/tC","2. BIODIV30",2070,"South KoreaCO2_LUC",359.52
"3716","1990$/tC","2. BIODIV30",2070,"Southeast AsiaCO2",1019.52
"3717","1990$/tC","2. BIODIV30",2070,"Southeast AsiaCO2_LUC",407.807
"3718","1990$/tC","2. BIODIV30",2070,"TaiwanCO2",885.011
"3719","1990$/tC","2. BIODIV30",2070,"USACO2",808.424
"3720","1990$/tC","2. BIODIV30",2070,"USACO2_LUC",323.37
"3721","1990$/tC","2. BIODIV30",2075,"Africa_EasternCO2",1117.04
"3722","1990$/tC","2. BIODIV30",2075,"Africa_EasternCO2_LUC",502.666
"3723","1990$/tC","2. BIODIV30",2075,"Africa_NorthernCO2",1247.63
"3724","1990$/tC","2. BIODIV30",2075,"Africa_NorthernCO2_LUC",561.433
"3725","1990$/tC","2. BIODIV30",2075,"Africa_SouthernCO2",1113.99
"3726","1990$/tC","2. BIODIV30",2075,"Africa_SouthernCO2_LUC",501.297
"3727","1990$/tC","2. BIODIV30",2075,"Africa_WesternCO2",1145.83
"3728","1990$/tC","2. BIODIV30",2075,"Africa_WesternCO2_LUC",515.624
"3729","1990$/tC","2. BIODIV30",2075,"ArgentinaCO2",935.452
"3730","1990$/tC","2. BIODIV30",2075,"ArgentinaCO2_LUC",420.953
"3731","1990$/tC","2. BIODIV30",2075,"Australia_NZCO2",1003.59
"3732","1990$/tC","2. BIODIV30",2075,"Australia_NZCO2_LUC",451.617
"3733","1990$/tC","2. BIODIV30",2075,"BrazilCO2",747.181
"3734","1990$/tC","2. BIODIV30",2075,"BrazilCO2_LUC",336.231
"3735","1990$/tC","2. BIODIV30",2075,"CanadaCO2",960.746
"3736","1990$/tC","2. BIODIV30",2075,"CanadaCO2_LUC",432.336
"3737","1990$/tC","2. BIODIV30",2075,"Central America and CaribbeanCO2",929.208
"3738","1990$/tC","2. BIODIV30",2075,"Central America and CaribbeanCO2_LUC",418.143
"3739","1990$/tC","2. BIODIV30",2075,"Central AsiaCO2",1081
"3740","1990$/tC","2. BIODIV30",2075,"Central AsiaCO2_LUC",486.448
"3741","1990$/tC","2. BIODIV30",2075,"ChinaCO2",955.564
"3742","1990$/tC","2. BIODIV30",2075,"ChinaCO2_LUC",430.004
"3743","1990$/tC","2. BIODIV30",2075,"ColombiaCO2",828.457
"3744","1990$/tC","2. BIODIV30",2075,"ColombiaCO2_LUC",372.806
"3745","1990$/tC","2. BIODIV30",2075,"EU-12CO2",1015.85
"3746","1990$/tC","2. BIODIV30",2075,"EU-15CO2",964.876
"3747","1990$/tC","2. BIODIV30",2075,"EUCO2_LUC",457.134
"3748","1990$/tC","2. BIODIV30",2075,"Europe_EasternCO2",1206.18
"3749","1990$/tC","2. BIODIV30",2075,"Europe_EasternCO2_LUC",542.779
"3750","1990$/tC","2. BIODIV30",2075,"Europe_Non_EUCO2",1097.74
"3751","1990$/tC","2. BIODIV30",2075,"Europe_Non_EUCO2_LUC",493.985
"3752","1990$/tC","2. BIODIV30",2075,"European Free Trade AssociationCO2",833.902
"3753","1990$/tC","2. BIODIV30",2075,"European Free Trade AssociationCO2_LUC",375.256
"3754","1990$/tC","2. BIODIV30",2075,"IndiaCO2",1091.83
"3755","1990$/tC","2. BIODIV30",2075,"IndiaCO2_LUC",491.325
"3756","1990$/tC","2. BIODIV30",2075,"IndonesiaCO2",881.891
"3757","1990$/tC","2. BIODIV30",2075,"IndonesiaCO2_LUC",396.851
"3758","1990$/tC","2. BIODIV30",2075,"JapanCO2",883.365
"3759","1990$/tC","2. BIODIV30",2075,"JapanCO2_LUC",397.514
"3760","1990$/tC","2. BIODIV30",2075,"MexicoCO2",819.454
"3761","1990$/tC","2. BIODIV30",2075,"MexicoCO2_LUC",368.754
"3762","1990$/tC","2. BIODIV30",2075,"Middle EastCO2",1115.86
"3763","1990$/tC","2. BIODIV30",2075,"Middle EastCO2_LUC",502.139
"3764","1990$/tC","2. BIODIV30",2075,"PakistanCO2",1160.78
"3765","1990$/tC","2. BIODIV30",2075,"PakistanCO2_LUC",522.352
"3766","1990$/tC","2. BIODIV30",2075,"RussiaCO2",937.25
"3767","1990$/tC","2. BIODIV30",2075,"RussiaCO2_LUC",421.763
"3768","1990$/tC","2. BIODIV30",2075,"South AfricaCO2",1027
"3769","1990$/tC","2. BIODIV30",2075,"South AfricaCO2_LUC",462.152
"3770","1990$/tC","2. BIODIV30",2075,"South America_NorthernCO2",1118.16
"3771","1990$/tC","2. BIODIV30",2075,"South America_NorthernCO2_LUC",503.173
"3772","1990$/tC","2. BIODIV30",2075,"South America_SouthernCO2",984.603
"3773","1990$/tC","2. BIODIV30",2075,"South America_SouthernCO2_LUC",443.071
"3774","1990$/tC","2. BIODIV30",2075,"South AsiaCO2",1151.77
"3775","1990$/tC","2. BIODIV30",2075,"South AsiaCO2_LUC",518.295
"3776","1990$/tC","2. BIODIV30",2075,"South KoreaCO2",988.685
"3777","1990$/tC","2. BIODIV30",2075,"South KoreaCO2_LUC",444.908
"3778","1990$/tC","2. BIODIV30",2075,"Southeast AsiaCO2",1032.79
"3779","1990$/tC","2. BIODIV30",2075,"Southeast AsiaCO2_LUC",464.756
"3780","1990$/tC","2. BIODIV30",2075,"TaiwanCO2",907.755
"3781","1990$/tC","2. BIODIV30",2075,"USACO2",828.431
"3782","1990$/tC","2. BIODIV30",2075,"USACO2_LUC",372.794
"3783","1990$/tC","2. BIODIV30",2080,"Africa_EasternCO2",1131.02
"3784","1990$/tC","2. BIODIV30",2080,"Africa_EasternCO2_LUC",565.512
"3785","1990$/tC","2. BIODIV30",2080,"Africa_NorthernCO2",1252.5
"3786","1990$/tC","2. BIODIV30",2080,"Africa_NorthernCO2_LUC",626.251
"3787","1990$/tC","2. BIODIV30",2080,"Africa_SouthernCO2",1116.6
"3788","1990$/tC","2. BIODIV30",2080,"Africa_SouthernCO2_LUC",558.3
"3789","1990$/tC","2. BIODIV30",2080,"Africa_WesternCO2",1157.67
"3790","1990$/tC","2. BIODIV30",2080,"Africa_WesternCO2_LUC",578.835
"3791","1990$/tC","2. BIODIV30",2080,"ArgentinaCO2",946.2
"3792","1990$/tC","2. BIODIV30",2080,"ArgentinaCO2_LUC",473.1
"3793","1990$/tC","2. BIODIV30",2080,"Australia_NZCO2",1006.09
"3794","1990$/tC","2. BIODIV30",2080,"Australia_NZCO2_LUC",503.047
"3795","1990$/tC","2. BIODIV30",2080,"BrazilCO2",795.185
"3796","1990$/tC","2. BIODIV30",2080,"BrazilCO2_LUC",397.592
"3797","1990$/tC","2. BIODIV30",2080,"CanadaCO2",973.784
"3798","1990$/tC","2. BIODIV30",2080,"CanadaCO2_LUC",486.892
"3799","1990$/tC","2. BIODIV30",2080,"Central America and CaribbeanCO2",957.651
"3800","1990$/tC","2. BIODIV30",2080,"Central America and CaribbeanCO2_LUC",478.825
"3801","1990$/tC","2. BIODIV30",2080,"Central AsiaCO2",1117.56
"3802","1990$/tC","2. BIODIV30",2080,"Central AsiaCO2_LUC",558.78
"3803","1990$/tC","2. BIODIV30",2080,"ChinaCO2",993.547
"3804","1990$/tC","2. BIODIV30",2080,"ChinaCO2_LUC",496.774
"3805","1990$/tC","2. BIODIV30",2080,"ColombiaCO2",837.866
"3806","1990$/tC","2. BIODIV30",2080,"ColombiaCO2_LUC",418.933
"3807","1990$/tC","2. BIODIV30",2080,"EU-12CO2",1032.9
"3808","1990$/tC","2. BIODIV30",2080,"EU-15CO2",979.445
"3809","1990$/tC","2. BIODIV30",2080,"EUCO2_LUC",516.452
"3810","1990$/tC","2. BIODIV30",2080,"Europe_EasternCO2",1231.79
"3811","1990$/tC","2. BIODIV30",2080,"Europe_EasternCO2_LUC",615.895
"3812","1990$/tC","2. BIODIV30",2080,"Europe_Non_EUCO2",1137.34
"3813","1990$/tC","2. BIODIV30",2080,"Europe_Non_EUCO2_LUC",568.672
"3814","1990$/tC","2. BIODIV30",2080,"European Free Trade AssociationCO2",856.926
"3815","1990$/tC","2. BIODIV30",2080,"European Free Trade AssociationCO2_LUC",428.463
"3816","1990$/tC","2. BIODIV30",2080,"IndiaCO2",1121.41
