Units,scenario,region,land-allocation,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
thous km2,30perc,Africa_Western,otherarable,190.84892172,167.26658874,148.30423474,131.6236988,117.42156123,104.00942105,92.18787655999999,80.3471512,70.65752509000001,62.49718204,55.78067967,50.27808193,45.82401641,42.237625380000004,39.381392166,37.073518426999996,35.255909219
thous km2,30perc,Africa_Western,OtherGrainC4,281.2876490787,293.4582531292,305.1163148146,308.1810077518,310.7135702174,312.1262014156,312.6768051991,321.5044951469,328.1749152142,332.9691202909,336.18512336379996,337.9814088017,338.6846400727,338.4622510126,337.6737022902,336.5096649102,335.1793959468
thous km2,30perc,Africa_Western,pasture (grazed),574.2009699,647.8849473,756.1903608,866.3993909,978.8754428,1088.5108297,1190.809196,1282.0978402,1360.8139806,1426.4262699,1479.1378496,1520.2888226,1551.9736684,1575.5469302,1592.9120208,1604.8212032,1612.4205235
thous km2,30perc,Africa_Western,pasture (other),1798.76733518,1645.0892783499999,1498.07719183,1362.54207739,1242.24614359,1130.2538158099999,1032.92578184,941.83627917,869.39017453,811.05327381,765.22315558,729.42742535,701.68410808,680.25058518,663.75662057,650.88831666,641.01901636
thous km2,30perc,Africa_Western,rock and desert,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155,2678.29155
thous km2,30perc,Africa_Western,RootTuber,169.23336458,179.629835192,191.56119297200001,200.983031891,209.901592191,218.125181901,225.38930869499998,239.196056494,251.38920201599998,261.85072133799997,270.559851043,277.276339358,282.234465013,285.574836898,287.6553185052,288.9472300934,289.5160122095
thous km2,30perc,Africa_Western,shrubs,205.27449052999998,196.67282735,188.00380848999998,179.2687152,171.04889627,162.79655397,155.03834812,147.04249797,140.07141626,133.90808972,128.61089171999998,124.1073038,120.33754341,117.21601408,114.666929479,112.56952009999999,110.891260979
thous km2,30perc,Africa_Western,Soybean,9.075350224,9.302072793,9.718249543,10.101104794,10.515755007000001,10.894484711,11.188852043999999,11.344465597,11.4191938515,11.423158586,11.3552072642,11.2463928667,11.1243491549,10.9952799952,10.867896825599999,10.7391070807,10.6144727779
thous km2,30perc,Africa_Western,SugarCropC4,2.7065268482739997,2.9233995805729998,3.2221720620789998,3.497865404947,3.8305760942630003,4.199128640542,4.540254295148,4.940231253449,5.2790308818969995,5.573711230107,5.797373419498999,5.959164245978,6.076420581934,6.161380094531,6.2234616833858,6.2737007512606,6.3026435382168
thous km2,30perc,Africa_Western,UnsuitableGrassland,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222,46.101079222
thous km2,30perc,Africa_Western,UnsuitableShrubland,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743,67.15901743
thous km2,30perc,Africa_Western,UnsuitableUnmanagedForest,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714,22.712533714
thous km2,30perc,Africa_Western,UnsuitableUnmanagedPasture,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001,114.20443573200001
thous km2,30perc,Africa_Western,urban,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843,24.14843
thous km2,30perc,Africa_Western,Vegetables,42.480577499702996,45.332501238092,50.442930686699,55.694859668119996,61.113083102979,66.576126745585,72.001663715776,80.0024869897776,88.0855026427709,96.1609826415631,104.1819343018823,111.93720844800781,119.34302551309142,126.27323073934743,132.61281171094873,138.40139274980294,143.50193118909917
thous km2,30perc,Argentina,biomassGrass,0,2.5413972832200002,4.91545796041,7.53256870478,10.01128354416,12.185964350819999,14.21219626049,15.41946490454,16.146253397509998,16.72660501632,16.97327699907,17.02863195412,16.90016850213,16.643112500250002,16.33587742422,16.04193168555,15.71110352313
thous km2,30perc,Argentina,biomassTree,0,2.3421211873,4.4240347009,6.6866896094,8.4884729117,10.1578505389,11.6857540532,12.6149284218,13.184094785400001,13.6492464181,13.8633518815,13.9350270115,13.8814512142,13.731083913299999,13.5377569056,13.353540988599999,13.1327124039
thous km2,30perc,Argentina,CornC4,49.5511280825,51.02370363874,52.15909477391,53.52571231922,55.67548579319,59.19958969074,62.21638380682,64.62017320587,65.99919104365,66.9768411269,67.28586444863,67.53123724251,67.8478543698,68.1641967067,68.37797274505,68.48875127229,68.53349020169
thous km2,30perc,Argentina,crops,127.725553342814,134.792579849825,139.79161096602,144.9959793232684,149.52367957294038,153.56932761160039,156.85983003763232,160.83723451585703,164.3016859943338,167.25442917251164,169.68686928829848,171.54950164921036,172.83557602506568,173.61301507946757,173.9609574924165,173.90311772302243,173.4884099722614
thous km2,30perc,Argentina,FodderHerbC4,13.05091758347,15.25551783289,17.01231242093,19.10370871212,21.19200573181,23.41490607761,25.583738035819998,27.16047546619,28.59653216605,29.92521773615,31.09224939453,32.03605672151,32.76716380809,33.29384623035,33.58295981032,33.61179357199,33.41748509562
thous km2,30perc,Argentina,forest (managed),40.0349476,42.4492777,44.7042042,46.8159326,48.7617643,50.502861,52.0682833,53.434018900000005,54.6143637,55.6069279,56.4083443,56.9914464,57.3702271,57.597866700000004,57.709534,57.7156698,57.630642
thous km2,30perc,Argentina,forest (unmanaged),92.719900753,89.597327729,87.013792165,84.59650291700001,82.358451828,80.165375938,78.303530228,76.60586312800001,75.326265068,74.25950197,73.517804102,72.96340601600001,72.54938719,72.276116143,72.14676581,72.153487876,72.310290822
thous km2,30perc,Argentina,Fruits,2.2289597819,2.1928359063,2.1503507646,2.1402375656,2.1530110999,2.1756377427,2.1808005255,2.1914038724,2.1910872979000002,2.1832125272000003,2.1668596255,2.1468696978,2.1243176224,2.1004594398,2.0720978546,2.0369537288,1.9979738719
thous km2,30perc,Argentina,FruitsTree,2.2206695551999998,2.2443650148,2.258647175,2.2802878639,2.289004057,2.2841697908,2.2717613558,2.2796846844,2.2813464555,2.2771412991,2.2692396023,2.2549388272,2.2357372556,2.2141199251,2.1903197507,2.166055545,2.1406912405
thous km2,30perc,Argentina,grass,341.16110299999997,333.386731,327.034288,321.139034,315.390982,309.521155,304.544078,299.675161,295.96644499999996,292.843118,290.647528,288.948246,287.599507,286.642853,286.130325,286.059553,286.46707699999996
thous km2,30perc,Argentina,Legumes,4.4432669823,4.7337218876,4.9791721958,5.1802477798,5.336808444,5.4579756054,5.5537585229,5.7776525112,5.9790032081,6.1520982579,6.3008177787,6.4162414912,6.4957761843999995,6.544528452,6.569584014799999,6.5789464343,6.5756622157
thous km2,30perc,Argentina,MiscCropTree,1.7214415,1.7090217,1.68016502,1.703471000592904,1.7226630005831474,1.7323110005708187,1.7348980005596588,1.7467960005500378,1.7512700005423023,1.751539000535344,1.748831000530298,1.740703000525483,1.7289190005207646,1.7147030005165365,1.6981190005129974,1.680740000510406,1.662551000508827
thous km2,30perc,Argentina,NutsSeeds,3.8052480325,4.1370534683,4.4631064319,4.5715220473,4.6288587501,4.6413347181,4.6174444326,4.6868141482,4.7297285412,4.7416594106000005,4.7380127045,4.7124919645,4.6706278292,4.6185525695,4.5638397174,4.5130365498,4.4672046072
thous km2,30perc,Argentina,NutsSeedsTree,0.104166577984,0.106079313351,0.107484689395,0.112224270941,0.115953130718,0.118751024245,0.120751830585,0.12249852504099999,0.123580013366,0.123854790949,0.123688591033,0.122963490617,0.121825811077,0.120433319264,0.118977132111,0.117622751329,0.116401512422
thous km2,30perc,Argentina,OilCropTree,1.11777046243,1.11194654894,1.09323009368,1.06257706081,1.04503959438,1.03783931257,1.02685161659,1.05282785124,1.07082498003,1.08522044142,1.09331201019,1.09928441326,1.10561841764,1.11178422819,1.1180133805299999,1.12429704451,1.13001659941
thous km2,30perc,Argentina,otherarable,85.549956145,80.169538909,76.06191813,72.338776901,68.7147619776,65.040698098,62.035029475500004,59.1710166969,57.078528541000004,55.362052164800005,54.199229881099996,53.3091691096,52.6023276552,52.1055042566,51.849868499,51.837359059,52.0816700521
thous km2,30perc,Argentina,OtherGrainC4,6.2826642904000005,6.49688949027,6.66423597478,6.9025843053900005,7.10184672993,7.25999298089,7.38641276482,7.49455321669,7.58149273763,7.6487262005400005,7.70465638479,7.7342397513500005,7.74171400104,7.72715364968,7.70008798206,7.67124790483,7.6342862805400005
thous km2,30perc,Argentina,pasture (grazed),359.418449,378.536178,394.722854,408.828884,420.720279,430.56455,438.902337,446.841552,453.823654,459.907024,465.138522,469.283108,472.369752,474.685895,476.359867,477.471908,477.999907
thous km2,30perc,Argentina,pasture (other),391.9443054637,369.81198801200003,352.2486970174,336.663772138,322.4162541142,308.9204007595,297.7740674804,287.2683143152,279.2315276573,272.5581795567,267.7270652309,264.0256191929,261.1845101848,259.1704290418,258.0163947172,257.6923891481,258.2492453687
thous km2,30perc,Argentina,rock and desert,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373,127.017373
thous km2,30perc,Argentina,RootTuber,1.0611230913,1.0268889004,0.9911872768,0.9553707933,0.8868764762,0.8036692655000001,0.71901340702,0.71296511633,0.70452071265,0.69449949671,0.68344242107,0.67132906514,0.65856956075,0.6458679859,0.63305099848,0.62041746978,0.6074705383
thous km2,30perc,Argentina,shrubs,160.97156856,157.2909209,154.25077756,151.42932125000002,148.69649061,145.93421578,143.57783795,141.26176503,139.46858194,137.94930687000002,136.85932838,136.01112819,135.34150176,134.8625916,134.59647666,134.5421815,134.71502621
thous km2,30perc,Argentina,Soybean,176.7689452356,180.78614767050001,182.9025429743,182.8959435321,184.0839373539,186.50386886869998,187.7302184434,190.0209334125,190.7670827328,191.1850341155,190.6005271693,190.3080052697,190.6928295222,191.2568117996,191.5972139276,191.5111812488,190.8588936497
thous km2,30perc,Argentina,SugarCropC4,3.4222636300000002,3.5748393000000003,3.70509303,3.83465436,3.95323409,4.05707495,4.13397187,4.22040508,4.28279367,4.32622451,4.35126098,4.36044008,4.3569437,4.34595155,4.32980664,4.31139267,4.28764451
thous km2,30perc,Argentina,tundra,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715,32.61603715
thous km2,30perc,Argentina,UnsuitableGrassland,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529,374.591529
thous km2,30perc,Argentina,UnsuitableShrubland,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239,10.8382239
thous km2,30perc,Argentina,UnsuitableUnmanagedForest,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166,15.51027166
thous km2,30perc,Argentina,UnsuitableUnmanagedPasture,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329,329.271329
thous km2,30perc,Argentina,urban,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199,5.58801199
thous km2,30perc,Argentina,Vegetables,1.72311274276,1.71044349866,1.69317666315,1.73160904521,1.76039734518,1.7781820102099999,1.7880131893,1.81134272216,1.82807261088,1.83905154292,1.84635258151,1.8478526023,1.84498247637,1.83988783208,1.83242252571,1.82345238013,1.81152070016
thous km2,30perc,Australia_NZ,biomassGrass,0,7.026952651,11.989184848,17.691888909,21.74262606,26.41563243,30.65705917,33.33576773,34.80149552,36.13555581,36.4508697,36.23027529,35.62955168,34.72859521,33.89799909,33.19357532,32.39608342
thous km2,30perc,Australia_NZ,biomassTree,0,2.88684110594,4.7579258309100005,6.8326423708,7.9929827837,9.281117026,10.3957824992,11.095967015000001,11.4380609539,11.750783782300001,11.7819243901,11.6757603034,11.4772435826,11.2052964629,10.9630088802,10.7656201302,10.5490673297
thous km2,30perc,Australia_NZ,CornC4,1.03533548503,1.09883057965,1.08644499898,1.15996368613,1.35616649977,1.59259853239,1.73597305353,1.80235627885,1.8296789870199999,1.84267071219,1.80829697042,1.7691966321900001,1.74338619598,1.73374846266,1.73193780082,1.73057501187,1.7239424552
thous km2,30perc,Australia_NZ,crops,245.173033917694,263.596811536494,278.211598138592,288.007328087057,297.505388196452,308.798553393188,318.095136775011,330.403213778177,341.102779982714,350.005116010287,356.755285882995,362.121196914562,366.395248960367,369.355677447697,371.065151819821,371.807871907668,371.347274003239
thous km2,30perc,Australia_NZ,FodderHerbC4,0.0541939,0.0618677,0.0673485,0.0736656,0.0799048,0.0866363,0.0926398,0.0989277,0.1041977,0.1088756,0.1125637,0.1154126,0.1175915,0.1190822,0.1196838,0.11930170000000001,0.1180649
thous km2,30perc,Australia_NZ,forest (managed),106.18452599999999,115.615031,124.25469799999999,132.5778,140.756979,148.730527,156.083851,162.71912999999998,168.518044,173.43514100000002,177.44778699999998,180.578483,182.885511,184.420904,185.260257,185.451346,185.086388
thous km2,30perc,Australia_NZ,forest (unmanaged),96.6301923,93.6976323,91.3315893,89.14843429999999,87.2337743,85.3576935,83.6976203,82.1283162,80.7862829,79.615288,78.6690103,77.9058201,77.3088835,76.8756349,76.5830011,76.414352,76.3781717
thous km2,30perc,Australia_NZ,Fruits,1.888098881,1.9576277424000001,2.0158986745,2.0798089382,2.1357660897,2.1886537897,2.2334386041,2.2846080007,2.3320067138,2.3695794144,2.3997624763,2.4212704336,2.4351281285,2.4410540851,2.4376224777,2.4257401916,2.4059644141
thous km2,30perc,Australia_NZ,FruitsTree,1.510178605,1.545032483,1.5769321969999999,1.624356495,1.664246068,1.704848153,1.739703767,1.77204618,1.802842521,1.825922894,1.843102697,1.853242509,1.857191368,1.854909373,1.845480268,1.830416544,1.809965324
thous km2,30perc,Australia_NZ,grass,1079.8985,1067.7914,1057.6497,1048.1371,1039.3002,1030.0918,1021.5532000000001,1012.0477999999999,1003.219,994.9158,987.6209,981.2231,975.7693,971.3901,968.0415,965.6094,964.2439
thous km2,30perc,Australia_NZ,Legumes,22.766862824,25.25596751,27.717485379,30.07280081,32.16424661,34.41987822,36.449249529999996,38.66750931,40.77893142,42.575825900000005,44.04918728,45.2256594,46.10074379,46.69548648,47.01982507,47.13007319,47.05447899
thous km2,30perc,Australia_NZ,NutsSeeds,0.064665843188,0.073433026458,0.082226216602,0.088717558144,0.094722194442,0.10022525984,0.10470293497000001,0.108062692364,0.110075964912,0.11098195484,0.110981103616,0.11023859430800001,0.109022521054,0.10746478092999999,0.105681768372,0.103818897554,0.101933433406
thous km2,30perc,Australia_NZ,NutsSeedsTree,0.630575436,0.670853552,0.705958649,0.743115212,0.775412707,0.802171292,0.820835603,0.846149187,0.861253087,0.867997271,0.867967066,0.862315029,0.853054213,0.841231993,0.827694935,0.813503853,0.799166533
thous km2,30perc,Australia_NZ,OilCropTree,0.405973105,0.381200772,0.347634331,0.37594057399999997,0.419770088,0.477111292,0.52956062,0.552385037,0.559722864,0.5624528719999999,0.5558909,0.547998777,0.542707311,0.538567117,0.534295077,0.529464179,0.523581556
thous km2,30perc,Australia_NZ,otherarable,237.941938,228.692895,221.41525299999998,215.244695,209.73265,203.778014,198.589856,192.905299,187.981982,183.63473199999999,180.157701,177.300803,174.996714,173.288847,172.09769400000002,171.33010199999998,171.087935
thous km2,30perc,Australia_NZ,OtherGrainC4,6.1022987886,6.2986877303,6.4359203386,6.3461119574,6.2499034662,6.1531490955,6.0461214191,6.2341799046,6.393556618,6.530966047600001,6.6430553649999995,6.730411356,6.7946634698,6.833139876,6.8470513258,6.8397392308,6.8104626405
thous km2,30perc,Australia_NZ,pasture (grazed),558.75701,616.17397,663.60933,708.0059,749.30704,790.2136,828.60981,873.21675,916.30687,958.1315,997.01198,1032.5218300000001,1063.91177,1090.4216199999998,1111.8514,1128.67419,1140.26121
